Column1,id,cmt,giá,dịch_vụ,ship,hiệu_năng,chính_hãng,cấu_hình,phụ_kiện,other,mẫu_mã
1357,32418,dt kích_hoạt bh trước_vậy ? mua máy 31.8 bh kích_hoạt 31.7 😑,0,0,0,0,-1,0,0,1,0
1358,32417,and fast ! ordered it last night . got it this tablet works great for my online kì hài_lòng,0,0,0,0,0,0,0,1,0
1359,32416,"sản_phẩm hãng , nguyên hộp , giao hàng đúng hẹn . phầm mềm chưa hoàn_thiện , hy_vọng nâng_cấp tốt .",0,0,1,0,1,-1,-1,0,0
1360,32415,"giao , giao hàng chuẩn 3 , ài ngờ , triệu like tiki tốt",0,0,1,0,0,0,0,0,0
1362,32413,"đóng_gói cẩn_thận giấy chống shock . không kiểm_tra máy kich hoạt bảo_hành shop , giao hàng , tối hôm hôm máy , hiện chiều giao",0,0,1,0,0,0,0,0,1
1364,32411,"giao hàng , đúng hẹn ! đi kèm điện_thoại 1 dán màn_hình tuyệt ! tốt",0,0,1,0,0,0,0,0,0
1365,32410,"vsmart joy 3 2 , máy tốt máy tầm giá mong_đợi . 4 ap vsmart , như ghi thiết sai không sữa , chép danh_bạ sim thiết_bị ( ngược_lại ) . mày_mò không ngăn update hệ_thống ( rành , viết bình_luận chỉ_dẫn ,",1,1,0,0,0,-1,0,0,0
1366,32409,"giao hàng , 2 tiếng , chưa chưa test đơn_thuần , nghe gọi kì hài_lòng",0,0,1,0,0,0,0,0,0
1367,32408,"mã za / a , ful box nguyên niêm_phong kích_hoạt repairs and service 1 hic : d_lòng",0,0,0,0,1,0,0,0,1
1368,32407,"mua hàng giá_trị mạng lo_lắng lắm . hàng hài_lòng , hàng nguyên niêm_phong nhe , máy 100 % , tiki kích_hoạt bảo_hành nhe . nhân_viên giao hàng hơi ẩu , tiki đóng_gói hàng vỡ sản_phẩm , góp_ý sản_phẩm 1 túi . sản_phẩm",0,0,-1,0,1,0,0,0,1
1369,32406,hợp tùi tiền 2tr1 . đều ổn . pin hơi yếu . tiki_lòng,1,0,0,0,0,-1,0,0,0
1370,32405,"giao hàng , hộp nguyên seal . không . kì hài_lòng",0,0,1,0,1,0,0,0,0
1371,32404,"pin_khỏe , cầm_chắc đầm , giao_diện đẹp xiaomi . giá tiki mềm thị_trường , coi như khoản tiền dôi mua ốp lưng , dán cường_lực ( 2 không đi kèm điện_thoại ) . điểm_trừ dòng 8a trở_đi không tính_năng hồng_ngoại , một tính_năng cực_kỳ yêu . mẹ trừ trung_niên nhu_cầu nghe gọi cơ_bản , pin_khỏe , màn lớn . trẻ phiên_bản cao_cấp ram đáp_ứng nhu_cầu . ưng .",1,0,0,0,0,1,0,0,1
1373,32402,"sản_phẩm mua lỗi pin , gửi tiki bảo_hành chưa phản_hồi không hài_lòng",0,-1,0,0,0,0,0,0,0
1374,32401,"tiki giao hàng , hôm_nay_mai máy . hộp nguyên seal , check bảo_hành kích bh 15 , giá ngon , rẻ mấy chỗ màn_hình cộng mặt lưng đẹp , máy mỏng , cầm lên_tay nhẹ , mua vợ , máy ngon tầm giá 6tr , a71 chip cao_cấp . kì hài_lòng",1,0,1,0,1,0,0,0,1
1375,32400,tiki giao sp hở nắp lưng . đổi không hài_lòng,0,0,0,0,0,0,-1,0,0
1376,32399,"hàng tốt hãng , chưa lỗi_lầm review tiki giao hàng kì hài_lòng",0,0,1,0,1,0,0,0,0
1377,32398,"thất_vọng sản_phẩm , cài điện_thoại ríu , chế_độ xoay đểu , ốc siết chặt điện_thoại mơi ốc . thất đảo hài_lòng",0,0,0,0,0,0,0,1,-1
1378,32397,hãng việt_nam . chất lương . hộp nguyên seal . hãng việt_nam . chất lương . hộp nguyên seal .,0,0,0,0,1,0,0,0,1
1379,32396,ngon tầm giá . ngon gọi ông_tổ kì hài_lòng,1,0,0,0,0,0,0,0,0
1380,32395,hoá_đơn_giá_trị gia_tăng thuế gtgt 0 % tiki ? hàng hãng mã vn đóng thuế gtgt ?,0,0,0,0,0,0,0,1,0
1381,32394,không chuyển_đổi trả_góp không thông_báo khách_hàng . : ) không hài_lòng,0,-1,0,0,0,0,0,1,0
1382,32393,"hàng mô_tả , đóng_gói cẩn_thận !",0,0,1,0,0,0,0,0,0
1383,32392,"máy , mượt , ảnh đẹp trải nghiệm nhận_xét chính_xác . kì hài_lòng",0,0,0,1,0,1,0,0,0
1384,32391,"máy tốt , giá ổn , dự_kiến giao 2 6 máy , giao nhanh_chóng tốt giá ổn",1,0,1,0,0,0,0,0,0
1385,32390,"máy mỏng , nhẹ , kiểm_tra cài_đặt đúng 2019 series . cài google play_store mở_rộng ứng_dụng . mục đính_chính đọc tài_liệu , video học_tập online pin đáp_ứng đủ 2 trừ 5 . mua bao da gấp kê máy chuẩn : ) lý tầm giá",0,0,0,0,0,1,0,0,0
1386,32389,"hàng chưa active , đủ 2 sim một vật_lý một esim . pin một 50 % kì hài_lòng",0,0,0,0,1,1,0,1,0
1388,32387,đóng_gói cẩn_thận dịch_vụ giao hàng tiện_lợi kì hài_lòng,0,0,1,0,0,0,0,0,0
1389,32386,"máy hãng ngon_lành cành đào , chờ tiki kích_hoạt bảo_hành kì hài_lòng",0,0,0,0,1,0,0,0,0
1390,32385,hàng . phát_hiện màn_hình 1 đốm trắng ( như hình chụp ) . mong tiki giải_quyết giúp . ! phẩm lỗi,0,0,0,0,0,1,-1,0,0
1391,32384,"cảm_ứng không nhạy lắm , đôi đơ máy hài_lòng",0,0,0,-1,0,0,0,0,0
1392,32383,sản_phẩm tốt hàng hảng hài_lòng mua tiếp 5 kì hài_lòng,0,0,0,0,1,0,0,0,0
1393,32382,"mua cắm sim phụ opt chủ_yếu , hôm_nay nhắn_tin lỗi không gửi nhắn , gọi không , gọi 90 không thông , nhắn . thất_vọng chất_lượng sản_phẩm như đi phẩm lỗi",0,0,0,-1,0,0,0,1,0
1394,32381,máy đẹp pin hơi yếu yt một 5 - 6 % không,0,0,0,0,0,-1,0,0,0
1395,32380,"giao hàng , sản_phẩm đúng thông_số . ! kì hài_lòng",0,0,1,0,1,0,0,0,0
1397,32378,vna giao hàng kì hài_lòng,0,0,1,0,0,0,0,0,0
1398,32377,"mấy lỗ không kèm vặn , lò_xo căng kẹp sợ trầy_xước rẻ mua đấy chưa dám thử",1,0,0,0,0,0,-1,1,0
1399,32376,"mua hàng 6h chiều tầm 9h tối , tiki nhắn hôm . shipper tâm chờ tận 10 dịch_vụ . điện_thoại nguyên niêm_phong hãng , không phàn_nàn ^ kì hài_lòng",0,0,1,0,1,0,0,0,1
1400,32375,"hàng chất_lượng ok , mua ủng_hộ tiếp kì hài_lòng",0,0,0,0,0,0,0,1,0
1401,32374,"chất_lượng sản_phẩm tốt , giao hàng đóng_gói cẩn thận thoại iphone xr ( 64gb ) trừ hàng chính_hãng",0,0,1,0,1,0,0,0,0
1404,32371,tốt lắm giao hàng tốc_độ bàn_thờ hàng hãng đóng_gói cận_thần 5sao kì hài_lòng,0,0,1,0,1,0,0,0,0
1405,32370,"loa note 20 nghe điện_thoại tầm trung samsung phím âm_lượng nằm nút , hơi bất_tiện quen_thói chỉnh phím âm_lượng tay_trái bảo_hành điện_tử kích_hoạt 22 / 9 , order 3 tuần -> tốt . đt sẵn miếng dán màn_hình kì hài_lòng",0,0,0,0,0,-1,1,0,0
1406,32369,"giá hợp_lý , shop giao hàng , tư_vấn nhiệt_tình kì hài_lòng",1,1,1,0,0,0,0,0,0
1407,32368,"tốt tầm giá , mua ba_má hợp_lý kì hài_lòng",1,0,0,0,0,0,0,0,0
1408,32367,"máy , nguyên seal . mua chục tiki r . tiki , đem hài_lòng phẩm tốt",0,0,0,0,1,0,0,0,1
1409,32366,"hàng đẹp chưa kích_hoạt , tiki giao hàng , đóng_gói sơ không đảm_bảo hàng trị_giá 20tr đóng_gói sơ . 5sao kì hài_lòng",0,-1,-1,0,0,0,0,0,1
1410,32365,"giao hàng cực , đóng_gói cẩn_thận . giá tốt . kì hài_lòng",1,0,1,0,0,0,0,0,0
1411,32364,"mua 1 , oke mua 2 tặng . tiền . tiki đóng_gói , tiki giấy đóng_gói thân_thiện môi_trường , giao hàng nhanh_chóng . vote 5 sản_phẩm , 5 tiki phẩm tiền",1,1,1,0,0,0,0,0,0
1412,32363,"giao hàng mong_đợi , mua 2 iphone dòng cao_cấp tiki mong tiki uy_tín . kì hài_lòng",0,0,1,0,0,0,0,0,0
1413,32362,"mua ông_già 5 , sản_phẩm đúng như quảng_cáo ! kì hài_lòng",0,0,0,0,0,0,0,1,0
1414,32361,"hộp nguyên seal . phụ_kiện ốp lưng , sạc tai_nghe . cài_đặt cơ_bản xong kích_hoạt bảo_hành online . mua người_nhà không . chưa báo lỗi . kì hài_lòng",0,0,0,0,1,0,1,0,1
1415,32360,mua không sạc . đề_nghị tiki lưu_tâm cung_cấp không cung_cấp hàng kém chất_lượng khách_hàng . không hài_lòng,0,0,0,-1,0,-1,0,0,0
1416,32359,"sản_phẩm tốt , giao hàng đúng hẹn kì hài_lòng",0,0,1,0,0,0,0,0,0
1417,32358,"giao hàng cực hôm hôm , đóng_gói kỹ_càng , hàng chất_lượng uy_tín , tiền .",1,0,1,0,1,0,0,0,0
1418,32357,ưu_điểm : giao hàng hình_thức thanh_toán linh_hoạt đóng_gói cẩn_thận nhược_điểm : hàng lỗi 1 . 3 hạt bụi màn_hình 2 . màn_hình 1 lỗi gửi mail phản_hồi tiki . hy_vọng . thanks shop ! phẩm lỗi,0,0,1,0,0,-1,0,0,-1
1419,32356,"trải nghiệm đầu mua hàng tốt . tiki trading giao hàng , nguyên niêm_phong máy cực . hai tuần chưa phát_sinh lỗi . máy qte update chậm tiki trading mà_quất",0,0,1,0,1,0,0,0,1
1420,32355,"đúng hàng việt_nam chất_lượng , hài ngoại_hình đẹp , tiki giao hàng , đóng_gói cẩn_thận , tặng 5 ! kì hài_lòng",0,1,1,0,0,0,0,0,1
1421,32354,"giao hàng , chất_lượng tốt , cứng_cáp , 99k vầy ngon lành",0,0,1,0,0,0,0,0,0
1423,32352,"máy_nguyên seal , giá_thành tốt , giao hàng kiểm hàng kì hài_lòng",1,0,1,0,1,0,0,0,1
1424,32351,khuyên tiền hẳn active 3,0,0,0,0,0,0,0,1,0
1425,32350,"máy nguyên niêm_phong như thông_tin , đập_hộp xong kiểm_tra bảo_hành kích_hoạt 2 kì hài_lòng",0,0,0,0,1,0,0,0,1
1426,32349,"ổn giá rẻ , đẹp , bền . bẩn lắm ố màu bền",1,0,0,0,0,0,0,0,1
1427,32348,"sản_phẩm tốt , tiki kích_hoạt bảo_hành điện_tử kì hài_lòng",0,0,0,0,0,0,0,1,0
1428,32347,"trôi bảo_hành 1 . nguyên hộp , hàng 100 % . phẩm tốt",0,0,0,0,0,0,0,0,1
1429,32346,lỗi phần_mềm nhắn hàng dỡ không hài_lòng,0,0,0,-1,0,0,0,0,0
1432,32343,"mỏng_manh hình . ( nhận_xét nhiêu , bắt 50 ký_tự ? ? ? ? )",0,0,0,0,0,0,0,1,-1
1434,32341,"sản_phẩm đúng như quảng_cáo , giao hàng nhanh_chóng , đóng_gói 90 % . kì hài_lòng",0,0,1,0,0,0,0,0,1
1435,32340,"sản_phẩm đẹp , tốt kì hài_lòng",0,0,0,0,0,0,0,0,1
1436,32339,"máy phim , nghe nhạc tốt . thích_hợp nhu_cầu giải_trí đơn_giản .",0,0,0,1,0,0,0,0,0
1437,32338,"điện_thoại nguyên seal , giao hàng đúng hẹn . tầm giá_như_vậy , sở_hữu 1 điện_thoại như hợp_lý nha . kì hài_lòng",1,0,1,0,1,0,0,0,1
1438,32337,hài_lòng . tay_cầm game không kì hài_lòng,0,0,0,0,0,0,0,1,0
1439,32336,"hàng hãng , nguyên seal , chưa kích_hoạt bảo_hành . máy hoạt_động tốt chưa phát_hiện bất_thường . máy xong tiki giảm_giá 200k . tui buồn . tiki giao hàng , đóng_gói cận thận . cực_kỳ ghét vận_chuyển ninja_van . hàng hộp méo_mó , tơi_tả . đồ điện_tử tiền . tiki chính_sách không ninja_van chán . ko diễn_tả . trừ 1 vận_chuyển .",0,1,-1,0,1,0,0,0,1
1440,32335,"điện_thoại ti ki giao ổn . nguyên seal , không . nhận_xét điện_thoại , pin đầu tụt tụt chậm , game liên_tục 18h30 00h30 , tụt 90 % 38 % như pin lắm . hệ_thống không . thiện nữ 2 game thoát , game chưa như , 1 lỗi game ram máy trống , không thoát ứng_dụng .",0,0,1,1,1,1,0,0,0
1441,32334,shop gởi sai màu . giao hàng cực . màu trắng 6 - 64 shop gởi màu xám 6 - 64 . chờ_đợi nhân hàng xong thất_vọng tràn_trề . 😠 sai mẫu !,0,-1,-1,0,0,0,0,0,-1
1442,32333,"hài_lòng , hàng ngon giá mua bao_gồm phí ship . ! kì hài_lòng",1,0,0,0,0,0,0,0,0
1443,32332,"phím bấm êm , bàn_phím bắt sóng tốt . gọn_nhẹ , ổn tầm giá . kì hài_lòng",1,0,0,1,0,0,1,0,1
1444,32331,"5 1 sản_phẩm việt giá rẻ đẹp . mua mấy , chưa lỗi . hình đẹp .",1,0,0,0,0,0,0,0,1
1445,32330,mua giá 17.5 triệu 27 / 8 . hôm 9 / 9 tiki sale 16.6 triệu hơi buồn : ( kì hài_lòng,0,0,0,0,0,0,0,1,0
1447,32328,"hình_ảnh đẹp , cảm_ứng nhạy kì hài_lòng",0,0,0,0,0,1,0,0,1
1448,32327,hàng hãng fullbox nguyên niêm_phong chất_lượng như mô_tả kì hài_lòng,1,0,0,0,1,0,0,0,1
1449,32326,sản_phẩm đóng_gói gọn_gàng kỹ . ớn . : v sản_phẩm mới_mẻ hiệu_suất tốt . 3 pin . : 3 game chưa . kì hài_lòng,-1,0,1,-1,0,1,0,0,0
1450,32325,"điện_thoại ful box , chất_lượng iphone bàn . tiếng việt cài_đặt . tiki now giao hàng đúng . kì hài_lòng",0,0,1,0,0,0,0,0,1
1451,32324,oke chất_lượng kì hài_lòng,0,0,0,0,0,0,0,1,0
1452,32323,con_lắc kê chưa tốt lắm chưa ổn bi xoay,0,0,0,0,0,0,-1,0,0
1453,32322,"mua xong điện_thoại mạng cắt 2g , điện_thoại thành cục gạch một không . lưu_ý mua . phẩm tốt , giao hàng",0,0,1,0,0,0,0,1,0
1454,32321,"giao hàng thời_hạn . điện_thoại đẹp , xài . ok giá . cài_đặt , thiết_lập dễ_dàng . hài_lòng . kì hài_lòng",1,0,1,0,0,0,0,0,1
1457,32318,"giao hàng , đóng_gói cẩn_thận , hàng hãng . chưa check bảo_hành không lắm . hàng , đóng_gói cẩn_thận",1,0,1,0,1,0,0,0,0
1458,32317,"điện_thoại chưa đươcj một lác , nhiêu đơ mất mấy phút không hài_lòng",0,0,0,-1,0,0,0,0,0
1459,32316,"giao hàng , thái_nguyên đặt_hàng 9h tối hôm . máy giá tiền . cam_kém , không mấy trẻ sướng . máy hơi . mua không game không hiệu_năng .",0,0,1,0,0,-1,0,0,0
1460,32315,", gọn , hàng đúng như mô_tả",0,1,1,0,0,0,0,0,0
1462,32313,"màu đen , sale giá rẻ . giá đỡ nhựa nhẹ tệnh điện_thoại máy_tính bảng , chân chống khớp nghiêng ít tùy_chỉnh . hàng không lắm , vết trầy_xước , mua tặng hơi kỳ . hài_lòng",1,0,0,0,0,0,1,0,-1
1463,32312,"máy lag , chậm , yếu , tải phần_mềm đọc file word , pdf , lag không ; pin không ; màn_hình không dán sẵn chống xước xước , cảm_ứng loạn . hài_lòng",0,0,0,-1,0,-1,0,0,0
1465,32310,khởi_động máy_tính bảng samsung,0,0,0,0,0,0,0,1,0
1466,32309,"giao hàng , hàng đúng hãng . kì hài_lòng",0,0,1,0,1,0,0,0,0
1467,32308,"cơ_bản ổn . lưng nhựa , viền nhựa , khay sim nhựa hơi chán : ) đổi gió ios . quen 5.8 "" 6.7 "" to hoảng_hồn . vân không nhạy lắm . mặt không nhạy . cam bt , chụp macro tốt . máy mượt kì hài_lòng",0,0,0,1,0,-1,0,0,-1
1468,32307,giá_cả không đòi_hỏi,1,0,0,0,0,0,0,0,0
1469,32306,máy tốt tầm giá chụp hình gcam wifi bắt sóng kém vsmart fix lỗi wifi tuyệt_vời kì hài_lòng,1,0,0,0,0,-1,0,0,0
1470,32305,điện_thoại oke giá rẻ ! ủng_hộ hàng việt_nam ! mua điện_thoại mua ! tốt !,1,0,0,0,0,0,0,0,0
1471,32304,"giao hàng , sản_phẩm ok . nguyên_bản kì hài_lòng",0,0,1,0,0,0,0,0,0
1472,32303,"pin yếu , chậm không hài_lòng",0,0,0,0,0,-1,0,0,0
1473,32302,"máy mượt , đẹp , hoàn_thiện tốt , hài_lòng dv tiki , 5 đẹp , hoàn_thiện tốt",0,0,0,0,0,0,0,0,1
1474,32301,"giao hàng , 8h15 , 9h15 tiki giao . không củ sạc hộp iphone , tiki tặng củ sạc anker . mua chưa chưa ngon không , bắt update tiếng . một mạng chậm , máy mua 3 bắt update trải nghiệm iphone kì tệ . hài_lòng tiki , iphone tệ .",0,0,1,0,0,-1,1,1,0
1475,32300,"lười chụp hình nhe , tầm giá máy hãng ( nhấn_mạnh máy hãng đem máy xách ) tuyệt_vời không chê . dịch_vụ giao hàng tiki bàn , hai chữ siêu_tốc . kì hài_lòng",1,1,1,0,1,0,0,0,0
1477,32298,mua hàng đúng chuẩn . tiki giao hàng không đúng 2 - 3h như quảng_cáo,0,0,-1,0,1,0,0,0,0
1478,32297,điện_thoại nhân_viên giao hàng nhiệt_tình cẩn_thận vui_vẻ . máy chất_lượng đóng_gói kỷ fullbox . shop_uy hàng chất_lượng mua ủng_hộ shop kì hài_lòng,0,1,1,0,1,0,0,0,0
1479,32296,chốt đơn xong đúng : d kì hài_lòng,0,0,0,0,0,0,0,1,0
1481,32294,hàng chuẩn không lỗi_lầm . sạc 2 chấu . giao hàng . nhân_viên lịch_sự . kì hài_lòng,0,0,1,0,0,0,0,0,0
1482,32293,"tiki : giao hàng , thời_hạn , niêm_phong kiểm_tra ngoại quan , đổi 30 . hài_lòng . sản_phẩm : tuyệt_vời , không phát_sinh . mua ốp da dán kính ipad . hài_lòng mua tiki",0,0,1,0,0,0,0,0,0
1483,32292,"tiki giao hàng , đóng_gói cẩn_thận , sản_phẩm nguyên seal , hãng mã vn / a. mua thẻ visa 2tr , tuyệt_vời . cám_ơn tiki . kì hài_lòng",1,1,1,0,1,0,0,0,0
1484,32291,đóng_gói tốt . giao không lắm hài_lòng kì hài_lòng,0,0,1,0,0,0,0,1,0
1485,32290,"sản_phẩm nguyên niêm_phong hộp , máy bao da đều tốt . đóng_gói sản_phẩm shop cực_kì chậm . chưa mua hàng tiki đợi như mua shop . 1 shop lưu_ý nhá . hàng cực_kì chậm",0,0,-1,0,1,0,1,0,0
1486,32289,"sản_phẩm tốt tầm giá , màn_hình hơi chói , giá oke !",1,0,0,0,0,0,0,0,0
1487,32288,"đặt_hàng 7 , tiki now 2 giao hàng . tiki thông_báo điện_thoại kích_hoạt bảo_hành , kệ 1,2 . không , mua hàng 26 / 7 thời_hạn kích_hoạt bảo_hành 12 / 7 . không lỗ . giá_cả : thị_trường thị_trường giá rẻ . giao hàng : đóng_gói kỹ_càng , trời mưa hộp không đẹp lắm chất_lượng : máy ok , tốt , ngưòi điện_thoại cơ_bản kì hài_lòng",1,0,1,0,0,0,0,0,0
1488,32287,"giá tốt , giao hàng , gói kỹ , hàng nguyên hộp , mượt , chưa lăn_tăn . . mắt ổn",1,0,1,1,0,0,0,0,1
1489,32286,"hàng 2h , màu đẹp , lướt êm . tiki hướng_dẫn kích_hoạt bảo_hành hàng cực",0,0,0,1,0,0,0,0,1
1490,32285,"hàng l nguyên niêm_phong chưa active , kiểm_tra tất tần_tật hài_lòng sản_phẩm . tiki giao hàng đúng chất_lượng , giá_cả rẻ mua nguyễn_kim , fpt , tgd . hàng 05 hàng 07 nguy_hiểm",1,0,1,0,1,0,0,0,0
1491,32284,đợt giảm_giá mua tặng phim kì hài_lòng,0,0,1,0,0,0,0,0,0
1493,32282,"hàng đúng như mô_tả , giao đúng hạn hơi mong_muốn . tiếc sản_phẩm không tai_nghe , cáp , củ sạc đầy_đủ kì hài_lòng",0,0,-1,0,0,0,-1,0,0
1494,32281,"hàng nguyên seal . kiểm_tra không lỗi_lầm . máy mỏng , nhẹ . pin trụ 2 - 3 lướt face . , ổn . ko ưng gói hàng cấn góc , vận_chuyển . may không",0,0,-1,0,1,1,0,0,1
1495,32280,"tiki , máy mua lag đơ như xài , máy cấu_hình ngon , mua một lag , không giấy bảo_hành mua máy lag đơ",0,0,0,-1,0,1,0,0,0
1497,32278,"ship hàng tương_đối , 3 . hàng đúng như mô_tả , nguyên seal . cục sạc tặng anker dấu_hiệu bóc niêm_phong , hàng tặng . kì hài_lòng",0,0,1,0,1,0,0,0,0
1498,32277,"chức_năng hoạt_động binh . tiki giao hàng , nhân_viên giao hàng thân_thiện phẩm tốt",0,0,1,1,0,0,0,0,0
1499,32276,hàng hãng . giao hàng kì hài_lòng,0,0,1,0,1,0,0,0,0
1500,32275,"điện_thoại tốt , chụp ảnh tạm , quảng_cáo hổ trợ chụp không , cầm hơi nặng_tay , giá 2 triệu tốt , cấu_hình đủ , camera đủ , dung_lượng ổn . ( hoa chụp máy ) tốt phân khúc",1,0,0,0,0,1,0,0,0
1503,32272,"giá tốt , hàng cấu_hình thị_trường ít . kích_hoạt đủ có_lẽ bảo_hành trung_tâm uỷ_quyền vn kì hài_lòng",0,0,0,0,0,0,0,1,0
1505,32270,"mua tiki trading yên_tâm , hàng nguyên seal , chưa kích_hoạt bảo_hành . kì hài_lòng",0,0,0,0,1,0,0,0,0
1506,32269,"chậm_rì_rì , không nổi . lướt không nổi không hài_lòng",0,0,0,-1,0,0,0,0,0
1507,32268,"hàng ngon , nguyên seal , đúng màu . giao dự_kiến . thanks tiki ! kì hài_lòng",0,0,1,0,1,0,0,0,1
1508,32267,ngon giá tiền kì hài_lòng,1,0,0,0,0,0,0,0,0
1510,32265,"hàng ok , khung kim_loại , bát kẹp nhự hơi lo . oke",0,0,0,0,0,0,0,1,0
1511,32264,"tịki . bảo không ốp lưng ốp lưng , mắc mua 1 😊 😊 . test loa to , , không rè , sóng_sánh okela , wifi chạy ổn , bắt wifi yếu 1 / 4 máy vsmart . không , ngon . bảo_hành kích_hoạt , ngon . nguyên seal , ful box , thơm vl . tác vụ mượt_mà , 4 gb . shipper thân_thiện , dễ_thương . mua tầm giá . máy tq tầm giá . đầy_đủ phụ_kiện vos 3.0 google không hao ram xiaomi . 😂 ngon một máy .",0,1,1,1,1,1,1,0,1
1512,32263,"giá đỡ đệm đế laptop không bám , lap trượt hai . chặn thiết_kế chưa hợp_lý , hơi , đóng lap .",0,0,0,0,0,0,-1,0,0
1513,32262,camera không đẹp,0,0,0,0,0,-1,0,0,0
1514,32261,"mợi ng yên_tâm máy , nguyên seal , chưa active . máy mua mã ll / a , mỹ . giao hàng 39k tiki_now . , chưa active",0,0,0,0,1,0,0,0,0
1515,31912,"chưa bóc nh nguyên tem niêm_phong . tiki bọc lót nilong , lót giấy sợ không êm . kì hài_lòng",0,-1,-1,0,0,0,0,0,0
1517,31910,"rẻ ! máy ổn , phần_mềm lỗi kì hài_lòng",1,0,0,-1,0,0,0,0,0
1518,31909,tiền . giá 3 triệu sản_phẩm 8 ₫,1,0,0,0,0,0,0,1,0
1519,31908,tốt . tiki giao hàng đúng kì hài_lòng,0,0,1,0,0,0,0,0,0
1520,31907,"hàng hãng ( check ) , nguyên seal , nửa chưa lỗi_lầm , không kích_hoạt / check bảo_hành ? giúp . thanks . hãng , nguyên seal , check",0,0,0,0,1,0,0,0,0
1524,31903,"giao chậm 1 hiển_thị web máy , ổn , kiểm_tra ngoại quan",0,0,-1,0,0,0,0,0,0
1526,31901,"đầy_đủ không phụ_kiện . nguyên siu . cấu_hình ổn tầm giá không_thể so_sánh dòng cao_cấp . sản_phẩm túi_tiền tặng người_thân , lớn_tuổi nhu_cầu mạng xã_hội . mua sim tiền . kì hài_lòng",1,0,0,0,1,1,1,0,1
1527,31900,"mua hóa_đơn , hộp tiki rộng , 1 hộp oke . đề_nghị tiki hộp to không cần_thiết , bắt_buộc hộp to chèn xốp xô sản_phẩm vận_chuyển . ok ok ok ok. trừ shop báo hóa_đơn muộn tưởng shop không hóa_đơn định phản_ánh , hôm_nay hóa_đơn điện_tử mua hóa_đơn , hộp tiki rộng , 1 hộp oke .",0,0,0,0,0,0,0,1,0
1529,31898,", hàng đẹp kì hài_lòng",0,0,0,0,0,0,0,0,1
1530,31897,tốt_đẹp như mô_tả kì hài_lòng,0,0,0,0,0,0,0,0,1
1531,31896,"giao hàng cực , an_toàn . mong_tiki nâng thương_hiệu việt , tiêu_dùng tin_tưởng mua hàng giá tốt , hàng chất_lượng . kì hài_lòng",0,0,1,0,0,0,0,0,0
1532,31895,"hàng ok , vừa_vặn máy 12.5 ' . màu phong_cách không tươi như ảnh kì hài_lòng",0,0,0,0,0,0,0,1,0
1534,31893,"trời lạnh ngại cửa_hàng đặt_hàng tiki 2h giao tận cửa , một trải nghiệm mua đồ tiki . hàng đóng_gói cẩn_thận , đầy_đủ giá cạnh_tranh shop . mua đồ điện_tử giá_trị tiki hài_lòng vote 5 * kì hài_lòng",0,0,1,0,0,0,0,0,0
1535,31892,"máy_nguyên seal , chưa kích_hoạt bảo_hành ( 1 nhắn bảo_hành máy_đẹp , giao 1 ( sg ) kì hài_lòng",0,0,1,0,1,0,0,0,1
1536,31891,đầu mua hàng tiki giao hàng đúng 1 tuần kì hài_lòng,0,0,1,0,0,0,0,1,0
1537,31890,"khớp_nối khúc đầu nhựa , ọp_ẹp . 2 khúc . lắp tổng_thể gãy khúc đầu coi như đi . treo điện_thoại chạm điều_khiển rung lắc , 1 chỗ phim . treo máy_tính bảng sợ gãy khúc đầu khớp nối nhựa .",0,0,0,0,0,0,-1,1,0
1538,31889,sản_phẩm không tặng kèm ốp trắng ? hàng ốp .,0,0,0,0,0,0,-1,0,0
1539,31888,"giá tiền hợp_lý chức_năng , cứng_cáp tripod kì hài_lòng",1,0,0,0,0,0,0,0,0
1540,31887,máy một lag . kì hài_lòng,0,0,0,-1,0,0,0,0,0
1541,31886,hài_lòng sản_phẩm dịch_vụ kì hài_lòng,0,1,0,0,0,0,0,0,0
1542,31885,"hàng , điện_thoại loa nguyên seal . đều hài vien giao hàng thân_thiện hài_lòng",0,0,1,0,0,0,0,0,1
1543,31884,giá_như oke phá trinh hôm_qua chưa lắp sim không sóng_sánh . wifi vẻ yếu nằm cục phát sóng dập dình như sóng biển . mua tiki trading yên_tâm kì hài_lòng,1,1,0,0,0,-1,0,0,0
1544,31883,hạng xịn nguyên niêm_phong chưa kích bảo_hành . bóc_tem . giá tốt 10tr9 kì hài_lòng,1,0,0,0,1,0,0,0,0
1545,31882,"như hình oke , giá tốt kì hài_lòng",1,0,0,0,0,0,0,0,0
1549,31878,"máy_nguyên tem , kích_hoạt bảo_hành mất 2 .",0,0,0,0,1,0,0,0,1
1550,31877,"mua làm_quà tặng giao , hơi xớn xác địa_chỉ công_ty đúng chủ_nhật hẹn hôm giao . hôm giao đúng hẹn không , nhắn_tin không hẹn giao , gọi tổng_đài hẹn giao đầu chiều , . máy cấu_hình tốt tầm giá , tiki chiết_khấu cạnh_tranh . cực_kỳ hài_lòng . kì hài_lòng",1,0,-1,0,0,1,0,0,0
1551,31876,"giao hàng nhanh_chóng , iphone 12 mini cầm , chạy mượt kì hài_lòng",0,0,1,1,0,0,0,0,1
1553,31874,"giao hàng , giá hợp_lý kì hài_lòng",1,0,1,0,0,0,0,0,0
