Column1,id,cmt,giá,dịch_vụ,ship,hiệu_năng,chính_hãng,cấu_hình,phụ_kiện,other,mẫu_mã
1582,17449,"tuyệt_vời , máy đẹp , shop giao hàng đúng như quảng_cáo , chức_năng ổn_định , ứng_dụng chạy mượt , màn_hình cảm_ứng nhạy màu_sắc rực_rỡ đẹp , mạng lướt web phim đều oke , shop tận_tình hướng_dẫn , nhân_viên phục_vụ chuyên_nghiệp , hài_lòng ,",0,1,0,1,0,1,0,0,1
1583,17448,"sản_phẩm oke , bé vui học ứng_dụng shop cài sẵn",0,0,0,0,0,0,0,1,0
1584,17447,"shop dễ_thương uy_tín , giao hàng đúng , chất_lượng sản_phẩm như quảng_cáo , test ứng_dụng hoàn_hảo , vừa_ý , hàng tặng quà chị_em mua hàng shop , , , chúc shop thành_công đông ... 5 * .",0,1,1,1,0,0,0,0,0
1585,17446,"giao hàng 1 tuần . giá rẻ , chất_lượng sản_phẩm tốt .",1,0,-1,0,0,0,0,0,0
1586,17445,ổn,0,0,0,0,0,0,0,1,0
1587,17444,"chuẩn , shop giao hàng đúng chất , chức_năng cơ_bản hoạt_động tốt , màn_hình cảm_ứng nhạy , màu_sắc rực_rỡ , camera chụp hình hài_lòng vừa_ý lắm , shop phục_vụ chuyên_nghiệp , nhân_viên nhiệt_tình chế_độ hậu_mãi an_tâm sản_phẩm shop ,",0,1,0,1,0,1,0,0,0
1588,17443,oke giao hàng hơi chút . shop phục_vụ nhiệt_tình . 5s,0,1,-1,0,0,0,0,0,0
1589,17442,"hàng , đóng_gói cẩn_thận , máy chưa lỗi 5 ★",0,0,1,0,0,0,0,0,0
1591,17440,"máy 3 shop , chất_lượng máy tốt lắm , pin bọng ổn , máy đẹp , ứng_dụng hoạt_động tốt , màn_hình cảm_ứng nhạy , màu_sắc rực_rỡ , shop làm_ăn uy_tín , nhiệt_tình chăm_sóc khách_hàng , chế_độ hậu_mãi rõ_ràng , shop 5 , ok ,",0,1,0,1,0,1,0,0,1
1592,17439,"mua như , tuyệt_vời !",0,0,0,0,0,0,0,1,0
1593,17438,"hàng chuẩn nguyên seal , săn sale 2tr8 , ngon",1,0,0,0,1,0,0,0,0
1594,17437,"giao đúng hẹn , shop tư_vấn nhiệt trải nghiệm góp_ý , tin_tưởng 5",0,1,1,0,0,0,0,0,0
1596,17435,"trải nghiệm máy z5 ! sản_phẩm tốt , tính_năng hoạt_động ok !",0,0,0,1,0,0,0,0,0
1597,17434,hàng_không hoạt_động . gửi hàng không hàng đi . cực_kì thất_vọng bực_mình,0,-1,0,0,0,0,0,0,0
1598,17433,"sản_phẩm tốt , máy đẹp , shop uy_tín giao hàng chất_lượng đúng như quảng_cáo , chức_năng hoạt_động ổn_định , màn_hình màu_sắc_đẹp , cảm_ứng nhạy , camera chụp hình chuẩn , shop phục_vụ tận_tình , giới_thiệu shop bạn_bè người_thân ủng_hộ shop ,",0,1,1,1,0,1,0,0,1
1599,17432,hình_thức quảng_cáo đạt 98 % . pin test phim liên_tục 4g 3 tiếng . pin kiểm_tra phần_mềm 3utool đạt 81 % . 5 ok . shop tu vấn nhiệt_tình . chúc shop .,0,1,0,0,0,0,0,0,1
1600,17431,chất_lượng chưa kiểm_chứng phục_vụ khiếu_nại shop ổn tạm_thời 5 *,0,1,0,0,0,0,0,0,0
1602,17429,"sản_phẩm ok , giao đúng mẫu , shop tư_vấn nhiệt_tình , hàng giao , đóng_gói cẩn_thận , shop 5sao",0,1,1,0,0,0,0,0,0
1603,17428,"đóng_gói đẹp , chất_lượng tốt , mua 2 ưng , shop phục_vụ nhiệt_tình , ủng_hộ shop",0,1,1,0,0,0,0,0,0
1604,17427,"máy_đẹp , pin trâu vô đối , loa không điện_thoại đọ = )",0,0,0,0,0,1,0,0,1
1605,17426,"sản_phẩm hãng , chủ shop nhiệt_tình",0,1,0,0,1,0,0,0,0
1606,17425,máy oke loa hơi bé tí shop 5,0,0,0,0,0,-1,0,0,0
1608,17423,hài_lòng chất_lượng sản_phẩm shop . giao hàng siêu ☺ ️ ☺ ️,0,0,1,0,0,0,0,0,0
1610,17421,dt đẹp hàng nguyên tem chất_lượng tốt hãng bảo_hành,0,0,0,0,1,0,0,0,1
1611,17420,"xịn , ủng_hộ shop nha , thái_độ phục_vụ tốt . rep nhắn , đóng_gói vận_chuyển",0,1,1,0,0,0,0,0,0
1612,17419,"hàng đầu lỗi , shop bảo_hành tặng cường_lực 9d , tốn tiền mua sẵn 1 cường_lực : (",0,0,0,0,0,0,0,1,0
1613,17418,"hàng oke , keng xà_đơn_vị giao hàng bưu_cục ,",0,0,-1,0,0,0,0,0,0
1614,17417,sản_phẩm nguyên seal . đúng như mô_tả,0,0,0,0,1,0,0,0,0
1615,17416,giá tiền hàng oki,1,0,0,0,0,0,0,0,0
1616,17415,"máy ổn ngon_lành , game tốt , gọn , ngon iphone",0,0,0,1,0,0,0,0,0
1617,17414,shop nhiệt_tình chất_lượng,0,1,0,0,0,0,0,0,0
1618,17413,mua cụ già đọc báo không . trước_mắt ổn_áp tầm tiền,1,0,0,0,0,0,0,0,0
1619,17412,"máy đẹp , test ban_đầu hài_lòng , giao hàng hoả_tốc , siêu . shop . dịp ủng_hộ shop .",0,0,1,0,0,0,0,0,1
1620,17411,"máy đẹp , hoàn_thiện tốt , cấu_hình mạnh_mẽ , pin trâu , cảm_ứng mượt_mà lướt êm_ái , màu_sắc rực_rỡ như mong_đợi , hài_lòng sản_phẩm , shop phục_vụ nhiệt_tình , giao hàng đúng hẹn chất_lượng đúng như quảng_bá , an_tâm sản_phẩm shop ,",0,1,1,1,0,1,0,0,1
1621,17410,điện_thoại tốt giao,0,0,1,0,0,0,0,0,0
1622,17409,"shop giao hàng chuẩn , máy đẹp , hoàn_thiện chi_tiết , cấu_hình mạnh_mẽ , màn_hình cảm_ứng nhạy màu_sắc rực_rỡ , shop uy_tín nhiệt_tình khách_hàng , chế_độ bảo_hành rõ_ràng yên_tâm sản_phẩm , giới_thiệu bạn_bè người_thân ủng_hộ shop ,",0,1,0,0,0,1,0,0,1
1623,17408,chất_lượng tuyệt_vời nguyên zin 👍 máy chuẩn nghe gọi tốt giao hàng shop uy_tín quảng_cáo đúng sản_phẩm,0,1,1,0,1,1,0,0,0
1624,17407,"đóng_gói kĩ giao móp hộp , giao , nguyên seal , shop kèm bảo_hành vàng",0,0,1,0,1,0,0,0,1
1625,17406,"màn_hình lớn , sống_động , nét căng game mướt lắm . mua hai . chức_năng đều ok . tốt giá ngon đẹp",1,0,0,1,0,1,0,0,1
1626,17405,hàng oke,0,0,0,0,0,0,0,1,0
1627,17404,tuyệt điện_thoại đẹp giá . shop nhiệt_tình giao đầy_đủ phụ_kiện . uy_tín 1 yên_tâm mua hàng shop !,1,1,0,0,0,0,1,0,1
1628,17403,"test chức_năng ổn_định . máy đẹp lắm giá rẻ . . chức_năng hoạt_động ổn_định , camera chụp hình đẹp . cấu_hình_như quảng_cáo . game , web ổn . shop quảng_cáo đúng sự_thật . chúc shop phát_triển . e ủng_hộ dài_dài",1,0,0,1,0,1,0,0,1
1629,17402,"đẹp lắm shop , hàng test chức_năng cơ_bản hoạt_động tốt , pin hình cảm_ứng nhạy , màu_sắc rực_rỡ , cấu_hình mạnh_mẽ mạng game sướng , âm_thanh nghe lắm , hài_lòng vừa_ý chất_lượng sản_phẩm lắm ,",0,0,0,1,0,1,0,0,1
1631,17400,máy_nguyên niêm_phong đẹp long_lanh shop nhiệt_tình gọi shop kiểm hàng,0,1,0,0,1,0,0,0,1
1632,17399,hàng đẹp như quảng_cáo,0,0,0,0,0,0,0,0,1
1634,17397,hàng . . shop tư_vấn nhiệt_tình . giao hàng . sản_phẩm cũ 1 vết xước . ngon .,0,1,1,0,0,0,0,0,-1
1635,17396,hàng đẹp đúng như,0,0,0,0,0,0,0,0,1
1636,17395,"hài_lòng sản_phẩm shop , máy đẹp , hoạt_động ổn_định , cấu_hình mạnh , màn_hình cảm_ứng nhạy màu_sắc rực_rỡ như mong_đợi , shop giao hàng đúng hẹn , chất_lượng đúng như quảng_bá , đồng_tiền , shop",0,0,1,1,0,1,0,0,1
1637,17394,", tuyệt_vời , shop !",0,0,1,0,0,0,0,0,0
1638,17393,"shop phục_vụ cực_kì tốt , tư_vấn giải_quyết vận_chuyển . máy như máy : ) pin 3 chưa . sinh_viên mua ipad 4 bàn_phím đi học tiện . chủ shop nâng_cấp máy mua shop !",0,1,0,0,0,1,0,0,1
1639,17392,máy trầy ít .,0,0,0,0,0,0,0,0,-1
1640,17391,"sản_phẩm hãng , máy đẹp , chất_lượng , ứng_dụng êm , game , lướt web , phim online chạy mượt , quay_phim chụp hình pin trâu , vừa_ý , shop giao hàng đúng như quảng_cáo , ủng_hộ shop đon hàng",0,0,0,1,1,1,0,0,1
1641,17390,"shop , shop uy_tín giao hàng đúng hẹn , sản_phẩm hãng , 99 % , phim game mượt , camera chụp hình sắt nét , test ứng_dụng chạy êm mượt lắm , hài_lòng . shop giao hàng đúng như quảng_cáo . shop 5",0,1,1,1,1,1,0,0,1
1642,17389,"máy hôm 12.9 mak hqua bóc hộp hâhhah , máy đẹp lắm , chưa check bảo_hành như hehe , mua sale ap mã 999k thơm hihi",1,0,0,0,0,0,0,0,1
1643,17388,"hàng , ưng_ý , giao hàng đóng_gói cẩn_thận . máy dòng mượt , cảm_biến vân quét mặt nhạy . mua giá rẻ hài_lòng . mua mấy dòng m r chưa thất_vọng .",1,0,1,1,0,0,0,0,0
1644,17387,"máy đúng như bảo_đảm , chưa kích_hoạt . giao hàng t / g bình_thường , không , không chậm . chạy thử ok . màu hơi chói 1 chút máy sd , chỉnh độ chút đỡ chói",0,0,-1,0,0,0,0,0,0
1645,17386,nút hơi dị 1tý,0,0,0,0,0,0,0,0,-1
1646,17385,shop gói hàng kĩ . sp oke nguyên hộp . thử pin trâu . đầy_đủ phụ_kiện .,0,0,1,0,0,1,1,0,0
1648,17383,máy chậm . hàng 9 trầy . loa .,0,0,0,-1,0,-1,0,0,-1
1649,17382,giao hơi chậm,0,0,-1,0,0,0,0,0,0
1650,17381,"2 đều ổn , máy hãng , kích_hoạt bảo_hành 2 , shop giao hàng",0,0,1,0,1,0,0,0,1
1651,17380,hàng điện_thoại hãng nguyên seal rẻ !,1,0,0,0,1,0,0,0,1
1653,17378,"hài_lòng , máy đẹp gói hàng cẩn_thận , chủ shop tư_vấn nhiệt_tình",0,1,1,0,0,0,0,0,1
1654,17377,"mua 2 2950 , 2850 3",0,0,0,0,0,0,0,1,0
1655,17376,"đẹp , máy kết_cấu hoàn_thiện , bề_ngoài chảnh , cấu_hình mạnh_mẽ , chuẩn . máy 2 an_tâm , chức_năng hoạt_động ổn_định , shop uy_tín giao hàng đúng như quảng_bá , hài_lòng lắm , sản_phẩm ủng_hộ 10 chất_lượng",0,1,0,1,0,1,0,0,1
1656,17375,"máy_đẹp , cám_ơn shop 🙈",0,0,0,0,0,0,0,0,1
1657,17374,"cơ_bản , hơi trầy viền không_trách đc . ra_mắt mấy",0,0,0,0,0,0,0,0,-1
1658,17373,tốt giao hàng đúng màu,0,0,1,0,0,0,0,0,0
1659,17372,"chuẩn , shop giao hàng chất_lượng đúng quảng_cáo , đúng ứng_dụng ổn_định , màn_hình cảm_ứng nhạy , màu_sắc rực_rỡ , chụp hình sướng , mạng lướt web phim mượt lắm , pin trâu_bò lắm chuẩn , vừa_ý lắm , shop 5 ,",0,0,1,1,0,1,0,0,0
1660,17371,"chuẩn , máy đẹp lắm , ngoại_hình bắt_mắt , cầm đầm , chức_năng ổn_định , ứng_dụng hoạt_động tốt , pin trâu_bò nha anh_em , shop làm_ăn oke , nhân_viên tư_vấn nhiệt_tình , chế_độ hậu_mãi tốt , rõ_ràng , an_tâm sản_phẩm shop , mua ,",0,1,0,1,0,1,0,0,1
1661,17370,"hàng ngon , chuẩn .",0,0,0,0,0,0,0,1,0
1662,17369,"shop uy_tín giao hàng đúng hẹn sản_phẩm_chất_lượng tốt giá_cả hợp_lý , chế_độ bảo_hành rõ_ràng hài_lòng vừa_ý , 5 .",1,1,1,0,0,0,0,0,0
1663,17368,"đúng như shop quảng_cáo , máy đẹp , cấu_hình mạnh_mẽ , ứng_dụng hoạt_động êm_ái , màn_hình cảm_ứng sắt nét , camera chụp ảnh đẹp cực_kỳ , đáng_giá đồng_tiền bát gạo , hoàn_hảo , shop tâm phục_vụ khách_hàng chuyên_nghiệp , hài_lòng lắm ,",1,1,0,1,0,1,0,0,1
1664,17367,"hàng đẹp , cầm_chắc_tay pin trâu lắm",0,0,0,0,0,0,0,0,1
1665,17366,"shop uy_tín giao hàng đúng hẹn , sản_phẩm_chất_lượng tốt , test ứng_dụng chạy êm , pin hình sắt nét , vừa_ý , shop giao hàng đúng như quảng_cáo , ủng_hộ shop đơn hàng , . 👍",0,1,1,1,0,1,0,0,0
1666,17365,"hàng oke chuẩn . nguyên_kit . giá tốt , chất_lượng sản_phẩm giá .",1,0,0,0,0,0,0,0,0
1667,17364,máy đẹp a ây .,0,0,0,0,0,0,0,0,1
1668,17363,", sản_phẩm shopee , chất_lượng máy tốt , hình_thức đẹp , chức_năng hoạt_động ổn_định , màn_hình màu_sắc rực_rỡ như mong_đợi , tiên mua hàng shope đồng_tiền bát gạo , giới_thiệu shope bạn_bè người_thân ủng_hộ , 👍",1,0,0,1,0,1,0,0,1
1670,17361,"hàng chuẩn , shop uy_tín , giao hàng đúng , sản_phẩm ứng_dụng tốt , pin như shop quảng_cáo , hài_lòng phong_cách phục_vụ shop chế_độ hậu_mãi tốt , quảng_cáo người_thân bạn_bè ủng_hộ",0,1,1,1,0,1,0,0,1
1671,17360,"mua 2.790 k . kich hoat hop , phụ_kiện đủ , giao sai oke",0,-1,0,0,0,0,1,0,1
1672,17359,5 mua shop . mặc_dù miền nam tin_tưởng shop chất_lượng lẫn chính_sách hàng nè .,0,0,0,0,0,0,0,1,0
1673,17358,"trầy màn_hình , máy bóc",0,-1,0,0,0,0,0,0,-1
1674,17357,sản_phẩm tốt . đẹp . shop,0,0,0,0,0,0,0,0,1
1675,17356,"máy đẹp / cầm_chắc_tay . chụp hình nét , shop nhiệt_tình . chu_đáo . sản_phẩm oke hài_lòng . máy đẹp / cầm_chắc_tay . chụp hình nét , nhiệt_tình . chu_đáo . sản_phẩm oke hài_lòng máy đẹp / cầm_chắc_tay . chụp hình nét , shop nhiệt_tình .",0,1,0,0,0,1,0,0,1
1676,17355,sản_phẩm oke ngon tầm giá 🤩,1,0,0,0,0,0,0,0,0
1677,17354,hàng nguyên uy_tín,0,1,0,0,1,0,0,0,0
1678,17353,sản_phẩm tốt pin . hiệu_năng tốt mẫu_mã đẹp giá_cả hơp lí nhân_viên shop nhiệt_tình vui_vẻ hài_lòng sản_phẩm phong_cách phục_vụ shop . 😁 😍 😍 😆 😅,1,1,0,1,0,1,0,0,1
1679,17352,"máy đẹp , ngon . chức_năng hoạt_động ổn_định , shop giao hàng nhân_viên tư_vấn nhiệt_tình , an_tâm sản_phẩm shop",0,1,1,1,0,0,0,0,1
1680,17351,tuyệt,0,0,0,0,0,0,0,1,0
1681,17350,"chuẩn , shop giao hàng đúng chất , chức_năng cơ_bản hoạt_động tốt , màn_hình cảm_ứng nhạy , màu_sắc rực_rỡ , camera chụp hình hài_lòng vừa_ý lắm , shop phục_vụ chuyên_nghiệp , nhân_viên nhiệt_tình chế_độ hậu_mãi an_tâm sản_phẩm shop ,",0,1,0,1,0,1,0,0,0
1682,17349,"máy đẹp giá rẻ nóng tụt pin , sạc không nóng ran , sim chưa ghép hàng ghép . ổn trừ tụt pin nóng .",1,0,0,0,0,-1,0,0,1
1684,17347,san pham_tot . cam on shop,0,0,0,0,0,0,0,1,0
1685,17346,"điện_thoại hình_thức đẹp , giá_thành hợp_lí . máy check inbox tham_khảo",1,0,0,0,0,0,0,0,1
1686,17345,đóng_gói cẩn_thận . đúng quảng_cáo .,0,0,1,0,0,0,0,0,0
1689,17062,"máy đẹp , ngon . chức_năng hoạt_động ổn_định , shop giao hàng nhân_viên tư_vấn nhiệt_tình , an_tâm sản_phẩm shop",0,1,1,1,0,0,0,0,1
1690,17061,oke nha shop ut chất_lượng,0,0,0,0,0,0,0,1,0
1691,17060,mùa covid hàng như 1 gió . máy đẹp . shop .,0,0,1,0,0,0,0,0,1
1692,17059,chat luong_nhe,0,0,0,0,0,0,0,1,0
1693,17058,"nguyên seal , giao hàng như tên_lửa ninja_van . shop tư_vấn nhiệt shop mua may đắt ... 😍",0,1,1,0,1,0,0,0,0
1694,17057,"máy đẹp shop , cầm sản_phẩm , bề_ngoài máy mới_tinh test ứng_dụng hoạt_động ổn_định , màu_sắc rực_rỡ , cảm_ứng lướt êm_ái , camera chụp ảnh nét , hài_lòng sản_phẩm , shop giao hàng uy_tín đúng hẹn chất_lượng đúng như quảng_cáo , 5",0,1,1,1,0,1,0,0,1
1695,17056,"hàng tốt giá , mua hôm mấy trăm",0,0,0,0,0,0,0,1,0
1696,17055,"hàng hãng , chất_lượng tốt , shop uy_tín giao hàng đúng như quảng_cáo , test máy xong hài_lòng , chức_năng đều ổn , shop làm_việc chuyên_nghiệp dễ_thương , phục_vụ tận_tình , ... . . 5 shop",0,1,0,0,1,1,0,0,0
1697,17054,máy trầy hơi . ổn không phàn_nàn,0,0,0,0,0,0,0,0,-1
1698,17053,"máy đẹp lắm , ứng_dụng cơ_bản hoạt_động tốt , màn_hình cảm_ứng nhạy màu_sắc rực_rỡ , camera chụp ảnh đẹp nét , sản_phẩm hoàn_thiện , giá_cả hợp_lý , vừa_ý lắm , shop uy_tín giao hàng chất_lượng đúng như quảng_cáo , 5 shop , ủng_hộ shop .",1,1,0,1,0,1,0,0,1
1699,17052,"máy đẹp , cấu_hình mạnh chất_lượng oke shop uy_tín giao hàng đúng hẹn , hài_lòng lắm , ủng_hộ shop .",0,1,1,0,0,1,0,0,1
1700,17051,"đẹp , máy kết_cấu hoàn_thiện , bề_ngoài chảnh , cấu_hình mạnh_mẽ , chuẩn . máy 2 an_tâm , chức_năng hoạt_động ổn_định , shop uy_tín giao hàng đúng như quảng_bá , hài_lòng lắm , sản_phẩm ủng_hộ 10 chất_lượng",0,1,0,1,0,1,0,0,1
1701,17050,sp tốt mua,0,0,0,0,0,0,0,1,0
1702,17049,"hàng ngon , chạy mượt oke",0,0,0,1,0,0,0,0,0
1703,17048,chất_lượng sản_phẩm tuyệt_vời fan cuồng cuồng_nhiệt .,0,0,0,0,0,0,0,1,0
1704,17047,máy chạy chậm,0,0,0,-1,0,0,0,0,0
1705,17046,sản_phẩm tốt tầm giá ngon bổ rẻ ủng_hộ shop,1,0,0,0,0,0,0,0,0
1706,17045,"shop dễ_thương lắm mn , sản_phẩm tốt nha tặng hẳn 2 miếng cường_lực tốt nha",0,0,0,0,0,0,1,0,0
1708,17043,gói hàng sơ sẵn,0,0,-1,0,0,0,0,0,0
1709,17042,hàng nguyên hộp chưa khui . phụ_kiện cáp sạc không tai_nghe . giao hàng . thử 5 ổn mượt chưa . sạc hơi chậm . giá rẻ,1,0,1,1,1,0,-1,0,1
1710,17041,"máy đẹp , hình_thức sang_trọng , chức_năng hoàn_thiện , test sản_phẩm không lỗi , đồng_tiền bát gạo , shop uy_tín giao hàng đúng như quảng_cáo , nhân_viên shop nhiệt_tình , vui_vẻ tâm khách_hàng , chế_độ hậu_mãi rõ_ràng an_tâm sản_phẩm shop",1,1,0,1,0,1,0,0,1
1711,17040,"đt màu hồng . k tím . thô . bình_thường , điện_thoại hãng thất_vọng . dịch_vụ hàng hoàn_trả hàng tệ .",0,-1,0,0,0,0,0,0,-1
1713,17038,"hài_lòng tiền , máy ổn",0,0,0,0,0,0,0,1,0
1714,17037,"máy đẹp , cám_ơn shop",0,0,0,0,0,0,0,0,1
1715,17036,very_good,0,0,0,0,0,0,0,1,0
1717,17034,"giao bến tre thành_phố hồ chí minh mất 2 , . đóng_gói cẩn_thận , hàng nguyên seal , đẹp chuẩn hãng",0,0,1,0,1,0,0,0,1
1718,17033,shop uy_tín oke .,0,1,0,0,0,0,0,0,0
1720,17031,"tuyệt , chất_lượng tốt , đúng như shop quảng_bá , hoàn_thiện chi_tiết , shop uy_tín , giao hàng đúng hẹn sản_phẩm đẹp không chê , hài_lòng lắm , giới_thiệu bạn_bè người_thân ủng_hộ shop ,",0,1,1,0,1,0,0,0,1
1722,17029,"sản_phẩm tốt , giao đúng hàng . đóng_gói cẩn_thận . chưa lâu_dài chưa độ bền .",0,1,1,0,0,0,0,0,0
1723,17028,"check pin thay_thế , hài_lòng sản_phẩm shop",0,-1,0,0,0,0,0,0,0
1724,17027,hài_lòng mua điện_thoại shop sản_phẩm tuyệt_vời rẻ giá cửa_hàng máy đẹp nguyên niêm_phong nhân_viên tư_vấn nhiệt_tình 24 / 24 không unlock máy liên_hệ nhân_viên tư_vấn chi_nhánh shop nhìu ủng_hộ shop dài_dài 😍,1,1,0,0,1,0,0,0,1
1725,17026,shop cẩn_thận chu_đáo,0,1,0,0,0,0,0,0,0
1727,17024,"máy chuẩn đúng hàng hãng , cảm_nhận đầu ok. lăn_tăn hốt nốt đi , e mua nhận_xét : giao hàng hơi chậm , điện_thoại ổn , e test a _ hoàn_hảo , giá ok hợp_lý , nghe gọi to rõ_ràng sóng ful , chụp",1,0,-1,0,1,0,0,0,0
1728,17023,"giao hơi xíu hàng chuẩn như hình , đẹp , hài_lòng . hi_vọng hàng việt_bền đẹp 😁",0,0,-1,0,0,0,0,0,1
1729,17022,shop uy_tín,0,1,0,0,0,0,0,0,0
1730,17021,hàng hãng giao hàng tốc_độ tạm ổn . giao đúng máy đúng màu .,0,1,1,0,1,0,0,0,0
1731,17020,ipad hài_lòng . chủ shop nhiệt_tình vote 5,0,1,0,0,0,0,0,0,0
1732,17019,"máy đẹp lắm , shop giao hàng đúng hẹn , chất_lượng máy đúng như mô_tả , giá_cả hợp_lý tầm , chức_năng hoạt_động ổn_định , màn_hình cảm_ứng nhạy , màu_sắc rực_rỡ , camera chụp hình đẹp lắm , hài_lòng vừa_ý , ủng_hộ sản_phẩm giá 5 ,",1,0,1,1,0,1,0,0,1
1733,17018,"điện_thoại tốt hài_lòng sản_phẩm , đẹp , mượt , pin , chức_năng ổn_định , cam sắt nét , shop uy_tín , vui_vẻ chuyên_nghiệp , phục_vụ tốt , giao hàng đúng như quảng_cáo , anh_chị_em mua hàng shop , chúc shop khách_hàng , ủng_hộ shop",0,1,0,1,0,1,0,0,1
1734,17017,"máy xong 3 , máy đẹp , màn_hình cảm_ứng nhạy , camera chụp hình sắc_sảo , chức_năng hoạt_động tốt , pin trâu sạc ổn_định mạng game phim êm_ru sướng , giá_cả hợp_lý , hài_lòng lắm shop , chúc shop phát_triển mạnh khách_hàng",1,0,0,1,0,1,0,0,1
1735,17016,"thất_vọng , như điện_thoại cũ thay màn_hình toàn_bộ điện_thoại",0,0,0,0,-1,0,0,0,-1
1736,17015,"vui , shop giao hàng đúng như quảng_cáo , máy đẹp lắm , màu_sắc màn_hình cảm_ứng nhạy , lướt êm_ái , pin trâu_bò , sạc hình mạnh mạng lướt web , zalo đều hoàn_hảo , giá_cả tầm hợp_lý , shop nhiệt_tình tâm khách_hàng , hài_lòng lắm lắm , t",1,1,0,1,0,1,0,0,1
1737,17014,pin shop,0,0,0,0,0,-1,0,0,0
1738,17013,"hàng , điện_thoại như hình . máy 99 % . cảm_ứng mượt_mà , màn_hình đẹp . chụp hình căng đét , nghe gọi sóng mạnh . web cày game bao mướt . . giá rẻ giá rẻ ngon lắm . lăn_tăn hốt liền .",1,0,0,1,0,1,0,0,1
1740,17011,điện_thoại fullbox nguyên seal . giá tốt . ủng_hộ shop,1,0,0,0,1,0,0,0,0
1741,17010,"máy đẹp , trầy nhẹ cổng sạc , không máy",0,0,0,0,0,0,0,0,-1
1742,17009,sp nguyên hộp . đóng_gói . hàng oke .,0,0,1,0,1,0,0,0,0
1743,17008,"sản_phẩm ok , tội loa hơi , max volume , không chói , không rè . loa thoại rung , rè . mua rè . shop chu_đáo , gửi hàng chụp ảnh gửi",0,1,0,0,0,-1,0,0,0
1744,17007,chất_lượng sản_phẩm tuyệt_vời,0,0,0,0,0,0,0,1,0
1745,17006,giao hàng máy đẹp quá_sức tưởng tưởng chưa kích_hoạt ful box,0,0,1,0,0,0,0,0,1
1746,17005,"giao hàng . gói hàng kỹ . . , . shop .",0,0,1,0,0,0,0,0,0
1747,17004,"hàng , , dự_kiến 2 . hoan_hô shop vận_chuyển . hàng đẹp long_lanh , hãng dgw. shop ốp lưng kính cường_lực giá 0 đồng . giá mềm , hàng chất_lượng khuyến_mãi , vui .",1,0,1,0,1,0,1,0,1
1748,17003,"mặt đỉnh máy vết xước sâu , camera xước dăm . test camera ảnh chất_lượng tốt . vệ_sinh kiểu máy oke , vết xước mờ . máy áp_suất lau_chùi không lo_sợ , hoạt_động mượt_mà . ổn tầm giá .",1,0,0,1,0,1,0,0,-1
1749,17002,"shop dễ_thương . nhiệt_tình , nhân_viên vui_vẻ thân_thiện , giao hàng đúng như quảng_cáo , chất_lượng tốt , giá hợp_lý , anh_chị_em mua hàng shop ... . 5 shop dễ_thương . nhiệt_tình , nhân_viên vui_vẻ thân_thiện , giao hàng đúng như quảng_cáo , chất_lượng tốt , giá hợp_lý , anh_chị_em n shop ,",1,1,0,0,0,0,0,0,0
1750,17001,"điện_thoại không gõ tiếng việt , không sim . sim mạng không , không gửi nhắn",0,0,0,0,0,-1,0,0,0
1751,17000,"máy_đẹp , pin hơi yếu",0,0,0,0,0,-1,0,0,1
1752,16999,"máy đẹp , hình_thức sang_trọng , chức_năng hoàn_thiện , test sản_phẩm không lỗi , đồng_tiền bát gạo , shop uy_tín giao hàng đúng như quảng_cáo , nhân_viên shop nhiệt_tình , vui_vẻ tâm khách_hàng , chế_độ hậu_mãi rõ_ràng an_tâm sản_phẩm shop",1,1,0,0,0,1,0,0,1
1753,16998,"😜 😜 hàng . máy đẹp . chức_năng hoạt_động tốt . máy tầm 99 % , phụ_kiện đầy_đủ . giao hàng . máy đúng như quảng_cáo . nhân_viên nhiệt_tình . shop chu_đáo thân_thiện . hài_lòng . tặng shop 5 . chúc shop phát_đạt .",0,1,1,0,0,1,1,0,1
1755,16996,sạc 2 sạc hỏng . sạc lởm_vậy,0,0,0,0,0,0,-1,0,0
1756,16995,máy ok . mua giá sale rẻ . shop nhiệt_tình .,1,1,0,0,0,0,0,0,0
1758,16993,điện_thoại đúng màu đúng mẫu . oke cảm on shop,0,1,0,0,0,0,0,0,0
1759,16992,hàng giá tiền ổn hơi cũ xíu sạc pin,1,0,0,0,0,1,1,0,-1
1760,16991,"shop giao đúng hàng , shop đóng_gói cẩn_thận , hàng nguyên tem khui niêm_phong 2 , xé 1 hộp , chưa hài_lòng lắm hộp xé rách , kiểm_tra hàng .",0,-1,1,0,-1,0,0,0,0
1761,16990,máy hộp cũ chưa ntn cố_gắng ủng_hộ shop,0,0,0,0,0,0,0,1,0
1763,16988,"hàng ngon . đều ổn_định . mua hàng shop mấy đơn chưa thất_vọng . máy chạy ổn_định . shop uy_tín . yên_tâm đặt_hàng shop . nhiệt_tình , trả_lời nhắn . ok",0,1,0,1,0,0,0,0,0
1764,16987,"máy ful box đầy_đủ phụ_kiện như shop mô_tả , chất_lượng máy đúng như quảng_cáo , , shop phục_vụ ân_cần vui_vẻ tâm khách_hàng , giá_cả hợp_lý , giới_thiệu shop người_thân bạn_bè ủng_hộ shop shop 5 .",1,1,0,0,0,0,1,0,0
1766,16985,"shop uy_tín giao hàng đúng hẹn sản_phẩm_chất_lượng tốt giá_cả hợp_lý , chế_độ bảo_hành rõ_ràng hài_lòng vừa_ý , 5 .",1,1,1,0,0,0,0,0,0
